Ticket_ID,Customer_ID,Issue_Type,Ticket_Status,Date_Opened,Date_Closed,Resolution_Method
TKT010635,CUST008763,usage_concern,closed,2025-02-05,2025-02-17,chatbot_automated
TKT010636,CUST008763,usage_concern,closed,2025-01-27,2025-01-31,human_agent
TKT010637,CUST008765,billing_discrepancy,in_progress,2025-09-28,,
TKT010638,CUST008765,energy_saving_advice,closed,2025-10-31,2025-11-11,human_agent
TKT010639,CUST008766,billing_discrepancy,closed,2025-06-01,2025-06-09,human_agent
TKT010640,CUST008767,billing_discrepancy,open,2025-03-02,,
TKT010641,CUST008769,usage_concern,in_progress,2025-03-06,,
TKT010642,CUST008770,billing_discrepancy,closed,2025-12-24,2025-12-27,human_agent
TKT010643,CUST008770,billing_discrepancy,closed,2025-08-30,2025-09-10,human_agent
TKT010644,CUST008770,billing_discrepancy,closed,2025-02-05,2025-02-13,human_agent
TKT010645,CUST008771,technical_issue,closed,2025-07-31,2025-08-06,human_agent
TKT010646,CUST008773,billing_discrepancy,closed,2025-12-12,2025-12-19,human_agent
TKT010647,CUST008773,service_interruption,closed,2025-02-26,2025-03-08,chatbot_automated
TKT010648,CUST008774,usage_concern,closed,2025-09-11,2025-09-13,human_agent
TKT010649,CUST008774,billing_discrepancy,closed,2025-09-22,2025-09-30,chatbot_automated
TKT010650,CUST008778,technical_issue,closed,2025-03-23,2025-03-25,system_auto_resolved
TKT010651,CUST008778,energy_saving_advice,in_progress,2025-05-26,,
TKT010652,CUST008779,billing_discrepancy,closed,2025-12-13,2025-12-19,human_agent
TKT010653,CUST008779,energy_saving_advice,in_progress,2025-06-01,,
TKT010654,CUST008785,billing_discrepancy,closed,2025-11-11,2025-11-20,human_agent
TKT010655,CUST008789,billing_discrepancy,closed,2025-08-13,2025-08-18,system_auto_resolved
TKT010656,CUST008789,billing_discrepancy,closed,2025-02-21,2025-03-02,human_agent
TKT010657,CUST008789,usage_concern,closed,2025-10-08,2025-10-09,human_agent
TKT010658,CUST008789,billing_discrepancy,closed,2026-01-03,2026-01-09,human_agent
TKT010659,CUST008790,billing_discrepancy,closed,2025-07-17,2025-07-22,chatbot_automated
TKT010660,CUST008792,account_management,closed,2025-03-29,2025-04-08,human_agent
TKT010661,CUST008793,service_interruption,closed,2025-06-04,2025-06-08,chatbot_automated
TKT010662,CUST008794,account_management,in_progress,2025-11-09,,
TKT010663,CUST008794,energy_saving_advice,closed,2025-12-17,2025-12-29,human_agent
TKT010664,CUST008795,usage_concern,closed,2025-07-10,2025-07-14,human_agent
TKT010665,CUST008796,energy_saving_advice,closed,2025-01-14,2025-01-19,chatbot_automated
TKT010666,CUST008796,service_interruption,closed,2025-04-28,2025-05-10,chatbot_automated
TKT010667,CUST008796,technical_issue,closed,2025-03-22,2025-03-30,chatbot_automated
TKT010668,CUST008797,service_interruption,closed,2025-10-15,2025-10-23,human_agent
TKT010669,CUST008797,usage_concern,closed,2025-05-09,2025-05-11,chatbot_automated
TKT010670,CUST008798,billing_discrepancy,closed,2025-02-15,2025-02-19,system_auto_resolved
TKT010671,CUST008799,usage_concern,closed,2025-05-01,2025-05-13,chatbot_automated
TKT010672,CUST008802,usage_concern,closed,2025-09-05,2025-09-07,human_agent
TKT010673,CUST008802,usage_concern,closed,2025-05-18,2025-05-21,human_agent
TKT010674,CUST008803,usage_concern,closed,2025-07-10,2025-07-23,human_agent
TKT010675,CUST008804,billing_discrepancy,closed,2025-01-08,2025-01-17,human_agent
TKT010676,CUST008804,usage_concern,closed,2025-01-22,2025-01-25,chatbot_automated
TKT010677,CUST008805,account_management,closed,2025-11-15,2025-11-22,human_agent
TKT010678,CUST008805,billing_discrepancy,closed,2025-11-17,2025-11-22,human_agent
TKT010679,CUST008806,billing_discrepancy,open,2025-10-08,,
TKT010680,CUST008806,billing_discrepancy,closed,2025-12-12,2025-12-14,chatbot_automated
TKT010681,CUST008807,usage_concern,closed,2025-05-30,2025-06-10,human_agent
TKT010682,CUST008808,billing_discrepancy,closed,2026-01-04,2026-01-05,human_agent
TKT010683,CUST008810,service_interruption,closed,2025-04-23,2025-04-24,chatbot_automated
TKT010684,CUST008813,usage_concern,closed,2025-07-14,2025-07-20,human_agent
TKT010685,CUST008813,billing_discrepancy,open,2025-08-03,,
TKT010686,CUST008816,account_management,closed,2025-01-29,2025-02-08,human_agent
TKT010687,CUST008816,energy_saving_advice,closed,2025-06-06,2025-06-14,chatbot_automated
TKT010688,CUST008816,usage_concern,closed,2025-06-30,2025-07-12,chatbot_automated
TKT010689,CUST008817,usage_concern,in_progress,2025-06-12,,
TKT010690,CUST008819,usage_concern,closed,2025-03-19,2025-03-28,system_auto_resolved
TKT010691,CUST008819,energy_saving_advice,closed,2025-05-28,2025-06-03,chatbot_automated
TKT010692,CUST008821,billing_discrepancy,closed,2025-11-05,2025-11-13,human_agent
TKT010693,CUST008824,billing_discrepancy,closed,2025-05-04,2025-05-12,chatbot_automated
TKT010694,CUST008826,energy_saving_advice,closed,2025-11-11,2025-11-13,chatbot_automated
TKT010695,CUST008828,billing_discrepancy,closed,2025-02-01,2025-02-09,chatbot_automated
TKT010696,CUST008829,billing_discrepancy,in_progress,2025-08-24,,
TKT010697,CUST008832,billing_discrepancy,open,2025-05-30,,
TKT010698,CUST008833,usage_concern,closed,2025-04-13,2025-04-24,human_agent
TKT010699,CUST008833,billing_discrepancy,closed,2025-06-16,2025-06-23,human_agent
TKT010700,CUST008833,billing_discrepancy,closed,2025-08-22,2025-08-30,chatbot_automated
TKT010701,CUST008834,usage_concern,in_progress,2025-06-26,,
TKT010702,CUST008834,service_interruption,closed,2025-09-23,2025-09-24,human_agent
TKT010703,CUST008834,billing_discrepancy,closed,2025-05-25,2025-06-07,chatbot_automated
TKT010704,CUST008834,usage_concern,closed,2025-10-27,2025-11-01,chatbot_automated
TKT010705,CUST008835,usage_concern,closed,2025-03-27,2025-03-31,system_auto_resolved
TKT010706,CUST008836,usage_concern,closed,2025-10-27,2025-10-28,chatbot_automated
TKT010707,CUST008837,service_interruption,closed,2025-06-05,2025-06-06,human_agent
TKT010708,CUST008839,billing_discrepancy,closed,2025-03-31,2025-04-02,human_agent
TKT010709,CUST008841,billing_discrepancy,closed,2025-09-09,2025-09-13,chatbot_automated
TKT010710,CUST008842,service_interruption,closed,2025-09-24,2025-09-28,human_agent
TKT010711,CUST008843,billing_discrepancy,closed,2025-01-17,2025-01-29,system_auto_resolved
TKT010712,CUST008843,usage_concern,closed,2025-12-29,2026-01-11,human_agent
TKT010713,CUST008844,usage_concern,closed,2025-06-02,2025-06-03,chatbot_automated
TKT010714,CUST008847,energy_saving_advice,closed,2025-01-20,2025-01-30,human_agent
TKT010715,CUST008847,usage_concern,closed,2025-04-08,2025-04-20,human_agent
TKT010716,CUST008848,usage_concern,closed,2025-07-23,2025-08-01,human_agent
TKT010717,CUST008848,service_interruption,in_progress,2025-03-21,,
TKT010718,CUST008850,energy_saving_advice,closed,2025-07-18,2025-07-25,human_agent
TKT010719,CUST008852,billing_discrepancy,closed,2025-05-12,2025-05-15,human_agent
TKT010720,CUST008852,billing_discrepancy,closed,2025-02-26,2025-03-05,human_agent
TKT010721,CUST008853,service_interruption,closed,2025-12-15,2025-12-23,human_agent
TKT010722,CUST008853,energy_saving_advice,closed,2025-04-09,2025-04-17,human_agent
TKT010723,CUST008853,energy_saving_advice,closed,2025-05-23,2025-06-01,human_agent
TKT010724,CUST008854,billing_discrepancy,closed,2025-06-01,2025-06-06,chatbot_automated
TKT010725,CUST008855,billing_discrepancy,closed,2025-04-29,2025-05-07,human_agent
TKT010726,CUST008855,usage_concern,closed,2025-07-19,2025-08-01,human_agent
TKT010727,CUST008855,billing_discrepancy,closed,2025-04-07,2025-04-17,system_auto_resolved
TKT010728,CUST008857,energy_saving_advice,closed,2025-10-03,2025-10-16,human_agent
TKT010729,CUST008857,billing_discrepancy,closed,2025-03-10,2025-03-22,human_agent
TKT010730,CUST008857,account_management,closed,2025-12-10,2025-12-19,human_agent
TKT010731,CUST008858,service_interruption,open,2025-03-07,,
TKT010732,CUST008858,service_interruption,open,2025-10-27,,
TKT010733,CUST008858,billing_discrepancy,closed,2025-10-12,2025-10-20,chatbot_automated
TKT010734,CUST008859,usage_concern,closed,2025-01-18,2025-01-25,system_auto_resolved
TKT010735,CUST008861,billing_discrepancy,closed,2025-03-03,2025-03-12,system_auto_resolved
TKT010736,CUST008861,energy_saving_advice,closed,2025-09-22,2025-09-24,chatbot_automated
TKT010737,CUST008862,energy_saving_advice,in_progress,2025-08-08,,
TKT010738,CUST008862,energy_saving_advice,closed,2025-01-24,2025-01-29,human_agent
TKT010739,CUST008866,billing_discrepancy,closed,2025-12-04,2025-12-17,human_agent
TKT010740,CUST008866,billing_discrepancy,closed,2025-10-01,2025-10-03,chatbot_automated
TKT010741,CUST008868,billing_discrepancy,in_progress,2025-09-11,,
TKT010742,CUST008869,service_interruption,closed,2025-12-22,2026-01-03,chatbot_automated
TKT010743,CUST008870,service_interruption,closed,2025-03-22,2025-04-04,human_agent
TKT010744,CUST008870,billing_discrepancy,closed,2025-07-31,2025-08-09,chatbot_automated
TKT010745,CUST008873,energy_saving_advice,closed,2025-04-12,2025-04-17,human_agent
TKT010746,CUST008874,account_management,in_progress,2025-05-14,,
TKT010747,CUST008876,billing_discrepancy,closed,2025-08-06,2025-08-09,human_agent
TKT010748,CUST008876,billing_discrepancy,closed,2025-08-03,2025-08-13,human_agent
TKT010749,CUST008877,service_interruption,in_progress,2025-05-17,,
TKT010750,CUST008877,billing_discrepancy,closed,2025-03-24,2025-04-06,system_auto_resolved
TKT010751,CUST008878,billing_discrepancy,closed,2025-05-08,2025-05-14,chatbot_automated
TKT010752,CUST008878,account_management,closed,2025-10-23,2025-10-26,chatbot_automated
TKT010753,CUST008880,account_management,closed,2025-03-20,2025-03-23,chatbot_automated
TKT010754,CUST008880,account_management,closed,2025-03-30,2025-04-07,chatbot_automated
TKT010755,CUST008880,usage_concern,in_progress,2025-03-05,,
TKT010756,CUST008882,energy_saving_advice,closed,2025-11-03,2025-11-05,human_agent
TKT010757,CUST008883,billing_discrepancy,closed,2025-08-06,2025-08-14,human_agent
TKT010758,CUST008885,service_interruption,closed,2025-03-05,2025-03-10,human_agent
TKT010759,CUST008887,billing_discrepancy,closed,2025-04-11,2025-04-20,human_agent
TKT010760,CUST008888,billing_discrepancy,closed,2025-08-05,2025-08-10,human_agent
TKT010761,CUST008890,billing_discrepancy,closed,2025-11-03,2025-11-05,human_agent
TKT010762,CUST008890,billing_discrepancy,closed,2025-09-12,2025-09-22,human_agent
TKT010763,CUST008890,usage_concern,closed,2025-11-30,2025-12-12,human_agent
TKT010764,CUST008890,usage_concern,closed,2025-11-22,2025-12-05,system_auto_resolved
TKT010765,CUST008890,usage_concern,closed,2025-01-08,2025-01-13,human_agent
TKT010766,CUST008891,account_management,closed,2025-07-16,2025-07-24,human_agent
TKT010767,CUST008891,energy_saving_advice,closed,2025-09-18,2025-09-30,human_agent
TKT010768,CUST008891,usage_concern,closed,2025-08-22,2025-08-31,human_agent
TKT010769,CUST008893,billing_discrepancy,closed,2025-02-17,2025-02-18,chatbot_automated
TKT010770,CUST008894,billing_discrepancy,closed,2025-04-11,2025-04-23,chatbot_automated
TKT010771,CUST008897,energy_saving_advice,closed,2025-07-06,2025-07-16,human_agent
TKT010772,CUST008897,account_management,closed,2026-01-02,2026-01-15,human_agent
TKT010773,CUST008897,technical_issue,open,2025-12-27,,
TKT010774,CUST008898,usage_concern,closed,2025-06-07,2025-06-16,chatbot_automated
TKT010775,CUST008898,energy_saving_advice,closed,2025-09-29,2025-10-12,human_agent
TKT010776,CUST008901,billing_discrepancy,closed,2025-06-03,2025-06-16,human_agent
TKT010777,CUST008901,energy_saving_advice,in_progress,2026-01-01,,
TKT010778,CUST008901,billing_discrepancy,in_progress,2025-02-26,,
TKT010779,CUST008902,account_management,closed,2025-08-07,2025-08-10,human_agent
TKT010780,CUST008902,usage_concern,closed,2025-01-30,2025-02-12,human_agent
TKT010781,CUST008903,technical_issue,closed,2025-06-13,2025-06-23,system_auto_resolved
TKT010782,CUST008903,billing_discrepancy,open,2025-09-27,,
TKT010783,CUST008904,energy_saving_advice,in_progress,2025-10-18,,
TKT010784,CUST008906,usage_concern,closed,2025-04-19,2025-04-24,human_agent
TKT010785,CUST008908,billing_discrepancy,closed,2025-03-15,2025-03-25,human_agent
TKT010786,CUST008908,usage_concern,closed,2025-10-26,2025-11-08,human_agent
TKT010787,CUST008908,billing_discrepancy,closed,2025-06-05,2025-06-16,chatbot_automated
TKT010788,CUST008910,billing_discrepancy,in_progress,2025-04-29,,
TKT010789,CUST008911,service_interruption,closed,2025-12-04,2025-12-07,chatbot_automated
TKT010790,CUST008915,billing_discrepancy,closed,2025-10-21,2025-10-27,human_agent
TKT010791,CUST008916,energy_saving_advice,closed,2025-02-10,2025-02-14,human_agent
TKT010792,CUST008916,billing_discrepancy,closed,2025-08-19,2025-08-28,human_agent
TKT010793,CUST008916,billing_discrepancy,in_progress,2025-10-23,,
TKT010794,CUST008919,usage_concern,closed,2025-03-02,2025-03-03,system_auto_resolved
TKT010795,CUST008921,account_management,open,2025-11-05,,
TKT010796,CUST008924,usage_concern,closed,2025-10-04,2025-10-17,human_agent
TKT010797,CUST008924,billing_discrepancy,closed,2025-10-01,2025-10-02,chatbot_automated
TKT010798,CUST008925,billing_discrepancy,closed,2025-09-26,2025-10-07,human_agent
TKT010799,CUST008925,usage_concern,closed,2025-09-01,2025-09-14,human_agent
TKT010800,CUST008926,usage_concern,closed,2025-09-15,2025-09-18,chatbot_automated
TKT010801,CUST008926,energy_saving_advice,closed,2025-05-16,2025-05-28,human_agent
TKT010802,CUST008927,billing_discrepancy,closed,2025-12-23,2026-01-05,human_agent
TKT010803,CUST008927,technical_issue,closed,2025-07-15,2025-07-23,chatbot_automated
TKT010804,CUST008927,usage_concern,closed,2025-09-02,2025-09-03,chatbot_automated
TKT010805,CUST008931,usage_concern,closed,2025-08-25,2025-09-06,chatbot_automated
TKT010806,CUST008932,billing_discrepancy,closed,2025-08-30,2025-09-04,human_agent
TKT010807,CUST008932,billing_discrepancy,closed,2025-01-10,2025-01-18,chatbot_automated
TKT010808,CUST008937,energy_saving_advice,closed,2025-12-17,2025-12-19,chatbot_automated
TKT010809,CUST008937,billing_discrepancy,closed,2025-01-25,2025-01-27,chatbot_automated
TKT010810,CUST008937,billing_discrepancy,open,2025-08-15,,
TKT010811,CUST008937,account_management,in_progress,2025-09-21,,
TKT010812,CUST008939,billing_discrepancy,closed,2025-03-27,2025-04-01,chatbot_automated
TKT010813,CUST008939,usage_concern,closed,2025-09-24,2025-10-03,human_agent
TKT010814,CUST008940,service_interruption,closed,2025-12-18,2025-12-20,human_agent
TKT010815,CUST008944,billing_discrepancy,closed,2025-12-07,2025-12-09,human_agent
TKT010816,CUST008944,billing_discrepancy,closed,2025-03-18,2025-03-25,human_agent
TKT010817,CUST008945,usage_concern,closed,2025-10-23,2025-10-31,human_agent
TKT010818,CUST008946,usage_concern,closed,2025-04-17,2025-04-22,human_agent
TKT010819,CUST008946,billing_discrepancy,open,2025-04-29,,
TKT010820,CUST008946,billing_discrepancy,closed,2025-02-07,2025-02-10,human_agent
TKT010821,CUST008947,service_interruption,closed,2025-05-03,2025-05-04,human_agent
TKT010822,CUST008947,account_management,closed,2025-01-14,2025-01-19,human_agent
TKT010823,CUST008948,usage_concern,closed,2025-02-10,2025-02-17,human_agent
TKT010824,CUST008949,service_interruption,open,2025-05-23,,
TKT010825,CUST008949,usage_concern,closed,2025-08-24,2025-09-05,human_agent
TKT010826,CUST008949,energy_saving_advice,closed,2025-09-11,2025-09-21,system_auto_resolved
TKT010827,CUST008950,billing_discrepancy,closed,2025-06-11,2025-06-15,human_agent
TKT010828,CUST008950,billing_discrepancy,closed,2025-05-12,2025-05-13,human_agent
TKT010829,CUST008950,billing_discrepancy,closed,2025-04-22,2025-05-05,chatbot_automated
TKT010830,CUST008950,usage_concern,closed,2025-06-23,2025-06-29,human_agent
TKT010831,CUST008951,usage_concern,closed,2025-01-21,2025-01-26,human_agent
TKT010832,CUST008953,billing_discrepancy,open,2025-07-06,,
TKT010833,CUST008953,billing_discrepancy,closed,2025-01-22,2025-02-04,human_agent
TKT010834,CUST008954,billing_discrepancy,closed,2025-03-30,2025-04-02,chatbot_automated
TKT010835,CUST008955,usage_concern,closed,2025-04-13,2025-04-25,human_agent
TKT010836,CUST008956,energy_saving_advice,in_progress,2025-04-11,,
TKT010837,CUST008958,billing_discrepancy,closed,2025-05-28,2025-06-10,chatbot_automated
TKT010838,CUST008960,usage_concern,closed,2025-10-09,2025-10-12,human_agent
TKT010839,CUST008962,billing_discrepancy,closed,2025-02-06,2025-02-07,human_agent
TKT010840,CUST008963,usage_concern,closed,2025-07-21,2025-07-26,human_agent
TKT010841,CUST008963,usage_concern,closed,2025-11-09,2025-11-10,chatbot_automated
TKT010842,CUST008966,usage_concern,closed,2025-01-11,2025-01-18,human_agent
TKT010843,CUST008968,billing_discrepancy,closed,2026-01-02,2026-01-08,human_agent
TKT010844,CUST008971,energy_saving_advice,closed,2025-11-02,2025-11-07,chatbot_automated
TKT010845,CUST008971,billing_discrepancy,closed,2025-12-14,2025-12-25,human_agent
TKT010846,CUST008971,energy_saving_advice,open,2025-03-01,,
TKT010847,CUST008973,energy_saving_advice,closed,2025-12-03,2025-12-13,chatbot_automated
TKT010848,CUST008973,usage_concern,closed,2025-08-23,2025-08-28,human_agent
TKT010849,CUST008973,billing_discrepancy,closed,2025-07-16,2025-07-29,human_agent
TKT010850,CUST008974,energy_saving_advice,closed,2025-04-02,2025-04-10,human_agent
TKT010851,CUST008975,billing_discrepancy,closed,2025-02-20,2025-02-21,chatbot_automated
TKT010852,CUST008978,usage_concern,closed,2025-10-11,2025-10-13,human_agent
TKT010853,CUST008979,billing_discrepancy,closed,2025-07-19,2025-07-24,human_agent
TKT010854,CUST008981,energy_saving_advice,closed,2025-05-24,2025-06-04,system_auto_resolved
TKT010855,CUST008981,billing_discrepancy,closed,2025-10-09,2025-10-21,human_agent
TKT010856,CUST008982,account_management,closed,2025-10-31,2025-11-03,human_agent
TKT010857,CUST008983,energy_saving_advice,closed,2025-02-28,2025-03-05,human_agent
TKT010858,CUST008985,billing_discrepancy,closed,2025-05-03,2025-05-11,human_agent
TKT010859,CUST008986,energy_saving_advice,closed,2025-09-03,2025-09-14,human_agent
TKT010860,CUST008987,service_interruption,closed,2025-08-30,2025-09-01,system_auto_resolved
TKT010861,CUST008988,usage_concern,closed,2025-10-31,2025-11-12,human_agent
TKT010862,CUST008988,energy_saving_advice,closed,2025-07-23,2025-07-27,human_agent
TKT010863,CUST008988,service_interruption,closed,2025-07-28,2025-08-06,chatbot_automated
TKT010864,CUST008989,service_interruption,open,2025-03-17,,
TKT010865,CUST008989,service_interruption,closed,2025-07-16,2025-07-27,human_agent
TKT010866,CUST008992,billing_discrepancy,closed,2025-08-16,2025-08-19,system_auto_resolved
TKT010867,CUST008992,energy_saving_advice,closed,2025-05-29,2025-05-30,system_auto_resolved
TKT010868,CUST008992,service_interruption,closed,2025-11-27,2025-12-10,human_agent
TKT010869,CUST008994,energy_saving_advice,closed,2025-07-26,2025-07-31,human_agent
TKT010870,CUST008994,billing_discrepancy,closed,2025-07-03,2025-07-14,human_agent
TKT010871,CUST008994,usage_concern,closed,2025-03-18,2025-03-25,human_agent
TKT010872,CUST008996,service_interruption,open,2025-12-18,,
TKT010873,CUST008996,billing_discrepancy,open,2025-08-13,,
TKT010874,CUST008997,energy_saving_advice,in_progress,2025-06-11,,
TKT010875,CUST008998,usage_concern,closed,2025-02-27,2025-03-08,system_auto_resolved
TKT010876,CUST009001,billing_discrepancy,closed,2025-08-21,2025-08-27,human_agent
TKT010877,CUST009001,service_interruption,closed,2025-11-17,2025-11-18,system_auto_resolved
TKT010878,CUST009002,energy_saving_advice,closed,2025-02-15,2025-02-25,system_auto_resolved
TKT010879,CUST009003,usage_concern,closed,2025-02-04,2025-02-17,human_agent
TKT010880,CUST009004,usage_concern,closed,2025-06-21,2025-06-27,human_agent
TKT010881,CUST009005,usage_concern,closed,2025-09-28,2025-09-29,system_auto_resolved
TKT010882,CUST009007,energy_saving_advice,closed,2025-10-19,2025-10-20,human_agent
TKT010883,CUST009007,service_interruption,in_progress,2025-06-28,,
TKT010884,CUST009008,service_interruption,closed,2025-03-26,2025-03-31,chatbot_automated
TKT010885,CUST009008,energy_saving_advice,closed,2025-08-21,2025-08-29,chatbot_automated
TKT010886,CUST009009,usage_concern,closed,2025-07-27,2025-08-05,human_agent
TKT010887,CUST009010,billing_discrepancy,in_progress,2025-10-19,,
TKT010888,CUST009010,service_interruption,closed,2025-08-04,2025-08-09,human_agent
TKT010889,CUST009010,usage_concern,closed,2025-02-05,2025-02-08,human_agent
TKT010890,CUST009011,billing_discrepancy,closed,2025-11-17,2025-11-28,human_agent
TKT010891,CUST009011,billing_discrepancy,closed,2025-11-04,2025-11-05,human_agent
TKT010892,CUST009013,energy_saving_advice,open,2025-03-16,,
TKT010893,CUST009013,account_management,closed,2025-04-23,2025-04-26,human_agent
TKT010894,CUST009013,billing_discrepancy,closed,2025-05-31,2025-06-09,human_agent
TKT010895,CUST009014,usage_concern,closed,2025-11-07,2025-11-18,chatbot_automated
TKT010896,CUST009014,energy_saving_advice,closed,2025-08-03,2025-08-11,human_agent
TKT010897,CUST009015,billing_discrepancy,closed,2025-01-18,2025-01-22,system_auto_resolved
TKT010898,CUST009015,energy_saving_advice,closed,2025-12-01,2025-12-07,chatbot_automated
TKT010899,CUST009016,billing_discrepancy,closed,2025-07-14,2025-07-18,human_agent
TKT010900,CUST009016,energy_saving_advice,closed,2025-09-01,2025-09-02,human_agent
TKT010901,CUST009017,account_management,closed,2025-08-16,2025-08-24,chatbot_automated
TKT010902,CUST009018,billing_discrepancy,open,2025-02-24,,
TKT010903,CUST009018,usage_concern,closed,2025-02-12,2025-02-14,chatbot_automated
TKT010904,CUST009019,energy_saving_advice,open,2025-08-10,,
TKT010905,CUST009019,technical_issue,closed,2025-06-14,2025-06-17,human_agent
TKT010906,CUST009020,usage_concern,closed,2025-07-15,2025-07-26,human_agent
TKT010907,CUST009024,billing_discrepancy,closed,2025-06-06,2025-06-19,human_agent
TKT010908,CUST009025,service_interruption,closed,2025-09-10,2025-09-23,human_agent
TKT010909,CUST009025,billing_discrepancy,closed,2025-06-30,2025-07-08,chatbot_automated
TKT010910,CUST009026,billing_discrepancy,closed,2025-06-19,2025-06-26,chatbot_automated
TKT010911,CUST009026,energy_saving_advice,closed,2025-03-09,2025-03-17,chatbot_automated
TKT010912,CUST009026,energy_saving_advice,closed,2025-12-03,2025-12-04,chatbot_automated
TKT010913,CUST009027,usage_concern,closed,2025-09-14,2025-09-18,human_agent
TKT010914,CUST009029,usage_concern,closed,2025-03-24,2025-03-29,human_agent
TKT010915,CUST009029,service_interruption,open,2025-12-18,,
TKT010916,CUST009030,usage_concern,in_progress,2025-04-17,,
TKT010917,CUST009030,billing_discrepancy,open,2025-12-26,,
TKT010918,CUST009031,usage_concern,in_progress,2025-02-22,,
TKT010919,CUST009032,energy_saving_advice,open,2025-04-17,,
TKT010920,CUST009032,usage_concern,closed,2025-10-28,2025-11-06,human_agent
TKT010921,CUST009035,usage_concern,closed,2025-01-18,2025-01-21,human_agent
TKT010922,CUST009035,billing_discrepancy,closed,2025-05-30,2025-06-10,human_agent
TKT010923,CUST009041,energy_saving_advice,closed,2025-06-13,2025-06-24,chatbot_automated
TKT010924,CUST009041,technical_issue,closed,2025-11-14,2025-11-18,human_agent
TKT010925,CUST009042,energy_saving_advice,closed,2025-12-04,2025-12-13,human_agent
TKT010926,CUST009044,energy_saving_advice,closed,2025-06-28,2025-06-29,human_agent
TKT010927,CUST009045,billing_discrepancy,closed,2025-02-03,2025-02-05,system_auto_resolved
TKT010928,CUST009046,billing_discrepancy,closed,2025-04-27,2025-05-02,human_agent
TKT010929,CUST009047,technical_issue,closed,2025-09-23,2025-09-28,human_agent
TKT010930,CUST009048,energy_saving_advice,closed,2025-02-17,2025-02-22,chatbot_automated
TKT010931,CUST009048,usage_concern,closed,2025-12-19,2026-01-01,chatbot_automated
TKT010932,CUST009050,billing_discrepancy,closed,2025-09-03,2025-09-12,human_agent
TKT010933,CUST009050,billing_discrepancy,in_progress,2025-10-01,,
TKT010934,CUST009052,usage_concern,closed,2025-05-04,2025-05-12,chatbot_automated
TKT010935,CUST009052,billing_discrepancy,closed,2025-11-21,2025-11-28,human_agent
TKT010936,CUST009052,billing_discrepancy,in_progress,2025-03-08,,
TKT010937,CUST009052,energy_saving_advice,closed,2025-12-11,2025-12-21,human_agent
TKT010938,CUST009053,service_interruption,in_progress,2025-05-05,,
TKT010939,CUST009055,energy_saving_advice,closed,2025-08-28,2025-09-04,human_agent
TKT010940,CUST009056,billing_discrepancy,open,2025-01-15,,
TKT010941,CUST009056,billing_discrepancy,closed,2025-08-16,2025-08-17,chatbot_automated
TKT010942,CUST009057,energy_saving_advice,open,2025-06-08,,
TKT010943,CUST009058,service_interruption,closed,2025-08-20,2025-08-25,chatbot_automated
TKT010944,CUST009059,energy_saving_advice,closed,2025-04-04,2025-04-13,chatbot_automated
TKT010945,CUST009059,billing_discrepancy,closed,2025-06-25,2025-07-06,human_agent
TKT010946,CUST009060,billing_discrepancy,closed,2025-12-29,2026-01-08,chatbot_automated
TKT010947,CUST009060,usage_concern,closed,2025-10-25,2025-11-05,human_agent
TKT010948,CUST009060,usage_concern,closed,2025-05-02,2025-05-15,chatbot_automated
TKT010949,CUST009061,billing_discrepancy,closed,2025-01-24,2025-02-03,human_agent
TKT010950,CUST009065,energy_saving_advice,closed,2025-03-01,2025-03-12,human_agent
TKT010951,CUST009065,billing_discrepancy,closed,2025-09-10,2025-09-19,human_agent
TKT010952,CUST009066,service_interruption,closed,2025-02-15,2025-02-21,human_agent
TKT010953,CUST009066,usage_concern,closed,2025-07-30,2025-08-10,human_agent
TKT010954,CUST009068,billing_discrepancy,closed,2025-12-03,2025-12-13,chatbot_automated
TKT010955,CUST009068,billing_discrepancy,closed,2025-05-15,2025-05-21,chatbot_automated
TKT010956,CUST009069,energy_saving_advice,closed,2025-12-04,2025-12-14,human_agent
TKT010957,CUST009069,usage_concern,closed,2025-10-24,2025-10-29,human_agent
TKT010958,CUST009069,billing_discrepancy,closed,2025-11-12,2025-11-23,system_auto_resolved
TKT010959,CUST009070,account_management,in_progress,2025-12-19,,
TKT010960,CUST009071,energy_saving_advice,closed,2025-09-08,2025-09-16,human_agent
TKT010961,CUST009072,usage_concern,closed,2025-09-24,2025-10-06,chatbot_automated
TKT010962,CUST009072,energy_saving_advice,closed,2025-07-11,2025-07-16,human_agent
TKT010963,CUST009073,usage_concern,closed,2025-10-08,2025-10-13,chatbot_automated
TKT010964,CUST009076,energy_saving_advice,closed,2025-12-13,2025-12-20,human_agent
TKT010965,CUST009076,energy_saving_advice,closed,2025-01-30,2025-02-10,system_auto_resolved
TKT010966,CUST009076,usage_concern,closed,2025-02-16,2025-02-28,chatbot_automated
TKT010967,CUST009076,energy_saving_advice,open,2025-06-25,,
TKT010968,CUST009078,billing_discrepancy,closed,2025-06-03,2025-06-06,human_agent
TKT010969,CUST009078,energy_saving_advice,closed,2025-02-02,2025-02-15,system_auto_resolved
TKT010970,CUST009079,billing_discrepancy,in_progress,2025-12-27,,
TKT010971,CUST009079,usage_concern,closed,2025-06-14,2025-06-26,human_agent
TKT010972,CUST009081,energy_saving_advice,in_progress,2025-06-29,,
TKT010973,CUST009081,billing_discrepancy,closed,2025-06-27,2025-07-03,human_agent
TKT010974,CUST009084,account_management,in_progress,2025-06-23,,
